TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
57,202,21:00,8.64,-1.51,10.48,26.25,-103.24,0.02,0.02,0.02,-1.25,1180.71
57,202,21:10,,,,,,,,,,
57,202,21:20,10.12,-2.6,11.55,26.41,-103.24,5.52,5.52,5.52,81.15,1028.92
57,202,21:30,9.52,1.05,11.56,26.45,-103.24,5.12,5.12,5.12,-120.05,996.78
57,202,21:40,10.54,0.02,11.72,26.4,-103.24,6.75,6.75,6.75,-19.19,968.02
57,202,21:50,10.67,-0.24,12.22,26.3,-103.24,8.35,8.35,8.35,-71.6,810.37
57,202,22:00,10.98,-1.73,12.3,26.07,-103.24,7.51,7.51,7.51,81.98,981.22
57,202,22:10,10.46,-3.97,12.02,25.9,-103.24,6.77,6.77,6.77,132.77,968.85
57,202,22:20,10.64,-5.09,11.74,25.85,-103.24,7.05,7.05,7.05,119.35,1000.39
57,202,22:30,10.07,-4.5,11.66,25.79,-105.79,4.85,4.85,4.85,53.73,1180.89
57,202,22:40,10.14,1.19,10.73,25.84,-110.84,4.86,4.86,4.86,53.21,1245.88
57,202,22:50,10.73,5.36,10.52,25.9,-110.84,6.14,6.14,6.14,-156.52,1189.22
57,202,23:00,11.36,-1.47,11.3,25.9,-103.58,6.4,6.4,6.4,-35.59,1218.81
57,202,23:10,11.73,-1.72,12.13,26.07,-103.24,7.14,7.14,7.14,47.48,1204.84
57,202,23:20,12.01,0.0,12.36,26.17,-103.24,7.51,7.51,7.51,149.71,1207.19
57,202,23:30,11.33,1.01,12.3,26.29,-103.24,6.84,6.84,6.84,121.25,1206.55
57,202,23:40,9.83,4.8,10.82,26.29,-103.18,5.84,5.84,5.84,107.86,1176.92
57,202,23:50,9.27,5.0,9.47,26.29,-102.73,4.89,4.89,4.89,116.31,1174.11
58,201,00:00,4.74,2.65,8.16,13.9,157.55,0.01,0.01,0.01,-141.52,314.1
58,201,00:10,4.06,-2.45,7.95,13.9,164.85,0.01,0.01,0.01,-74.51,213.91
58,201,00:20,3.78,-2.96,7.85,13.81,164.85,0.01,0.01,0.01,-64.01,180.96
58,201,00:30,3.75,-0.83,7.76,13.62,164.85,0.01,0.01,0.01,-61.47,171.49
58,201,00:40,3.69,0.39,7.7,13.47,164.85,0.01,0.01,0.01,-61.21,161.97
58,201,00:50,3.46,1.13,7.7,13.34,164.85,0.01,0.01,0.01,-60.37,137.02
58,201,01:00,3.42,2.63,7.7,13.29,175.05,0.01,0.01,0.01,-71.93,132.34
58,201,01:10,3.39,1.34,7.74,13.2,175.47,0.01,0.01,0.01,-57.48,133.56
58,201,01:20,3.18,-4.3,7.77,13.21,170.69,0.01,0.01,0.01,-31.05,103.29
58,201,01:30,2.51,2.11,7.57,13.15,149.72,0.01,0.01,0.01,-25.68,78.72
58,201,01:40,2.8,4.13,7.38,12.95,149.72,0.01,0.01,0.01,-28.76,94.86
58,201,01:50,3.35,5.74,7.16,12.74,154.23,0.01,0.01,0.01,-47.13,146.72
58,201,02:00,3.31,0.86,7.1,12.69,160.24,0.01,0.01,0.01,-38.19,132.32
58,201,02:10,3.87,1.33,7.1,12.7,160.24,0.01,0.01,0.01,-50.19,181.07
58,201,02:20,4.09,5.46,7.1,12.63,161.79,0.01,0.01,0.01,-67.61,200.61
58,201,02:30,3.93,2.17,7.12,12.69,170.85,0.01,0.01,0.01,-59.86,176.36
58,201,02:40,3.67,7.72,7.2,12.7,170.85,0.01,0.01,0.01,-48.7,143.1
58,201,02:50,3.01,1.23,7.2,12.73,180.83,0.01,0.01,0.01,-38.36,109.42
58,201,03:00,2.75,0.1,7.22,12.77,181.44,0.01,0.01,0.01,-33.22,97.35
58,201,03:10,2.82,-0.33,7.3,12.86,181.47,0.01,0.01,0.01,-35.67,106.48
58,201,03:20,3.18,0.2,7.37,12.9,181.47,0.01,0.01,0.01,-43.07,122.05
58,201,03:30,3.23,1.07,7.43,12.9,181.47,0.01,0.01,0.01,-46.62,127.49
58,201,03:40,3.83,-2.03,7.51,12.96,181.47,0.01,0.01,0.01,-43.77,165.89
58,201,03:50,4.12,-1.3,7.6,13.0,172.66,0.01,0.01,0.01,-40.65,187.08
58,201,04:00,3.16,4.28,7.7,13.0,170.85,0.01,0.01,0.01,-32.78,111.98
58,201,04:10,3.07,6.18,7.63,13.0,170.85,0.01,0.01,0.01,-31.68,101.01
58,201,04:20,3.03,6.02,7.49,12.94,170.85,0.01,0.01,0.01,-37.7,107.55
58,201,04:30,2.94,0.62,7.37,12.9,170.85,0.01,0.01,0.01,-39.97,99.43
58,201,04:40,3.06,0.82,7.28,12.73,170.85,0.01,0.01,0.01,-47.66,104.61
58,201,04:50,3.01,-4.39,7.19,12.7,166.66,0.01,0.01,0.01,-32.62,105.22
58,201,05:00,2.85,-4.58,7.07,12.64,160.24,0.02,0.02,0.01,-31.69,90.52
58,201,05:10,3.26,-0.32,6.76,12.47,151.07,0.04,0.03,0.03,-18.86,117.24
58,201,05:20,2.85,6.88,6.5,12.29,149.27,0.04,0.03,0.03,-25.24,96.08
58,201,05:30,2.8,6.88,6.31,12.13,149.27,0.02,0.04,0.04,-17.8,89.39
58,201,05:40,3.62,-0.32,6.13,11.94,156.73,0.02,0.04,0.04,-49.74,143.66
58,201,05:50,3.2,-4.55,5.89,11.85,160.4,0.02,0.04,0.04,-35.21,119.34
58,201,06:00,1.9,0.82,5.72,11.9,160.4,0.03,0.03,0.03,-15.21,48.45
58,201,06:10,1.59,-1.35,6.67,14.98,160.4,0.04,0.04,0.03,-3.7,22.07
58,201,06:20,2.04,5.93,7.67,17.09,162.42,0.03,0.02,0.03,-10.97,42.97
58,201,06:30,3.24,2.85,8.22,17.77,172.99,0.01,0.01,0.02,-31.25,134.34
58,201,06:40,3.21,4.9,8.28,17.24,172.99,0.01,0.01,0.02,-30.82,131.63
58,201,06:50,3.51,7.61,6.71,13.82,172.99,0.01,0.01,0.02,-21.85,136.01
58,201,07:00,2.94,6.16,6.09,12.76,172.99,0.01,0.01,0.02,-22.37,100.73
58,201,07:10,2.21,7.86,5.81,12.41,174.63,0.02,0.02,0.02,-0.69,54.99
58,201,07:20,2.05,4.19,6.69,14.8,185.6,0.03,0.03,0.02,-8.92,42.33
58,201,07:30,2.35,7.02,7.92,17.04,185.6,0.02,0.02,0.02,-17.0,58.87
58,201,07:40,2.21,3.28,8.52,17.82,185.6,0.03,0.03,0.03,-12.08,66.48
58,201,07:50,2.54,2.11,8.77,18.28,185.6,0.03,0.03,0.03,-25.83,80.34
58,201,08:00,2.47,5.64,9.17,18.61,185.6,0.03,0.03,0.03,-22.68,79.06
58,201,08:10,2.18,3.1,9.39,18.95,185.6,0.03,0.03,0.03,-15.02,63.41
58,201,08:20,2.42,5.33,7.8,16.06,185.6,0.03,0.03,0.03,-27.08,72.87
58,201,08:30,2.38,6.2,6.38,13.63,191.69,0.03,0.04,0.03,-20.83,71.32
58,201,08:40,2.46,2.89,5.84,12.82,198.18,0.04,0.04,0.04,-21.54,80.02
58,201,08:50,2.98,-1.73,5.54,12.35,198.18,0.04,0.04,0.04,-33.95,107.76
58,201,09:00,3.45,0.58,5.44,12.14,198.18,0.04,0.04,0.04,-44.34,136.47
58,201,09:10,2.73,-1.42,5.51,12.02,183.67,0.04,0.04,0.04,-23.07,83.78
58,201,09:20,2.51,4.05,5.54,11.91,189.46,0.04,0.04,0.04,-14.73,67.94
58,201,09:30,2.11,2.4,6.2,14.0,182.93,0.04,0.04,0.04,-14.46,52.82
58,201,09:40,2.34,3.09,7.56,16.77,189.54,0.04,0.04,0.04,-17.43,82.55
58,201,09:50,2.57,0.71,8.17,17.62,189.54,0.04,0.04,0.04,-2.6,90.99
58,201,10:00,2.38,4.22,8.82,18.18,189.54,0.04,0.04,0.04,-15.71,71.68
58,201,10:10,2.11,-10.27,8.95,18.81,180.78,25.6,25.61,25.61,-7.04,23.97
58,201,10:20,2.19,-9.94,8.82,18.64,176.97,89.76,89.79,89.77,0.0,-0.3
58,201,10:30,2.53,5.79,8.34,18.03,176.97,45.64,45.65,45.65,-0.17,-0.32
58,201,10:40,2.9,2.49,8.21,17.85,176.97,88.14,88.11,88.12,-0.02,-0.31
58,201,10:50,3.35,1.64,7.73,17.5,176.97,89.8,89.77,89.77,0.0,-0.3
58,201,11:00,1.93,4.6,7.62,17.09,176.97,89.8,89.77,89.77,0.0,-0.3
58,201,11:10,1.67,-20.31,7.89,16.92,176.93,89.78,89.75,89.76,0.0,-0.3
58,201,11:20,,,,,,,,,,
58,201,11:30,,,,,,,,,,
58,201,11:40,,,,,,,,,,
58,201,11:50,,,,,,,,,,
58,201,12:00,,,,,,,,,,
58,201,12:10,,,,,,,,,,
58,201,12:20,,,,,,,,,,
58,201,12:30,,,,,,,,,,
58,201,12:40,,,,,,,,,,
58,201,12:50,,,,,,,,,,
58,201,13:00,,,,,,,,,,
58,201,13:10,,,,,,,,,,
58,201,13:20,,,,,,,,,,
58,201,13:30,,,,,,,,,,
58,201,13:40,,,,,,,,,,
58,201,13:50,,,,,,,,,,
58,201,14:00,,,,,,,,,,
58,201,14:10,,,,,,,,,,
58,201,14:20,,,,,,,,,,
58,201,14:30,,,,,,,,,,
58,201,14:40,,,,,,,,,,
58,201,14:50,,,,,,,,,,
58,201,15:00,,,,,,,,,,
58,201,15:10,,,,,,,,,,
58,201,15:20,,,,,,,,,,
58,201,15:30,,,,,,,,,,
58,201,15:40,,,,,,,,,,
58,201,15:50,,,,,,,,,,
58,201,16:00,,,,,,,,,,
58,201,16:10,,,,,,,,,,
58,201,16:20,,,,,,,,,,
58,201,16:30,,,,,,,,,,
58,201,16:40,,,,,,,,,,
58,201,16:50,,,,,,,,,,
58,201,17:00,3.79,-36.17,11.63,13.89,176.91,89.43,89.74,89.75,0.0,0.0
58,201,17:10,4.67,-23.34,11.77,13.84,176.97,89.46,89.77,89.77,0.0,0.0
58,201,17:20,4.23,-20.7,11.9,13.84,176.97,89.46,89.77,89.77,0.0,0.0
58,201,17:30,3.99,-23.75,11.89,13.9,176.97,89.46,89.77,89.77,0.0,0.0
58,201,17:40,3.53,-22.24,11.73,13.9,176.96,89.45,89.77,89.77,0.0,0.0
58,201,17:50,4.48,-18.35,11.76,13.9,176.97,89.46,89.77,89.77,0.0,0.0
58,201,18:00,4.52,-21.73,11.7,13.81,176.97,89.46,89.77,89.77,0.0,0.0
58,201,18:10,4.45,-29.19,11.46,13.61,176.97,89.46,89.77,89.77,0.0,0.0
58,201,18:20,3.4,-28.19,11.34,13.52,176.97,89.46,89.77,89.77,0.0,0.0
58,201,18:30,4.06,-29.78,11.24,13.5,176.97,89.46,89.77,89.77,0.0,0.0
58,201,18:40,3.37,-31.76,11.1,13.43,176.97,89.46,89.77,89.77,0.0,0.0
58,201,18:50,2.89,-26.3,11.01,13.49,176.97,89.46,89.77,89.77,0.0,0.0
58,201,19:00,3.08,-28.93,10.87,13.35,176.97,89.46,89.77,89.77,0.0,0.0
58,201,19:10,2.55,-25.66,10.78,13.48,176.97,89.46,89.77,89.77,0.0,0.0
58,201,19:20,2.75,-27.58,10.7,13.5,176.97,89.46,89.77,89.77,0.0,0.0
58,201,19:30,2.21,-25.51,10.65,13.5,176.97,89.46,89.77,89.77,0.0,0.0
58,201,19:40,1.95,-27.97,10.52,13.5,176.97,89.46,89.77,89.77,0.0,0.0
58,201,19:50,2.2,-31.08,10.5,13.32,176.97,89.46,89.77,89.77,0.0,0.0
58,201,20:00,1.64,-33.44,10.5,13.3,176.97,89.46,89.77,89.77,0.0,0.0
58,201,20:10,1.76,-31.65,10.4,13.3,176.97,89.46,89.77,89.77,0.0,0.0
58,201,20:20,1.94,-33.15,10.39,13.22,176.97,89.46,89.77,89.77,0.0,0.0
58,201,20:30,1.13,17.63,9.99,13.28,176.97,89.46,89.77,89.77,0.0,0.0
58,201,20:40,1.55,45.45,9.7,13.21,176.97,89.46,89.77,89.77,0.0,0.0
58,201,20:50,1.63,45.73,9.63,13.01,176.97,89.46,89.77,89.77,0.0,0.0
58,201,21:00,1.7,32.66,9.56,13.01,176.97,89.46,89.77,89.77,0.0,0.0
58,201,21:10,1.72,14.12,9.41,13.17,176.97,89.46,89.77,89.77,0.0,0.0
58,201,21:20,1.47,14.73,9.5,13.3,176.97,89.46,89.77,89.77,0.0,0.0
58,201,21:30,1.13,22.92,9.4,13.28,176.97,89.46,89.77,89.77,0.0,0.0
58,201,21:40,0.89,28.5,9.32,13.27,176.97,89.46,89.77,89.77,0.0,0.0
58,201,21:50,0.82,30.3,9.3,13.2,176.97,89.46,89.77,89.77,0.0,0.0
58,201,22:00,1.3,46.5,9.3,13.13,176.97,89.46,89.77,89.77,0.0,0.0
58,201,22:10,1.43,54.91,9.35,12.93,176.97,89.46,89.77,89.77,0.0,0.0
58,201,22:20,1.49,63.34,9.4,12.94,176.97,89.46,89.77,89.77,0.0,0.0
58,201,22:30,1.63,74.77,9.4,13.0,176.97,89.46,89.77,89.77,0.0,0.0
58,201,22:40,1.6,89.81,9.29,13.0,176.97,89.46,89.77,89.77,0.0,0.0
58,201,22:50,1.73,93.02,9.25,12.9,176.97,89.46,89.77,89.77,0.0,0.0
58,201,23:00,1.52,99.69,9.3,12.83,176.97,89.46,89.77,89.77,0.0,0.0
58,201,23:10,1.49,101.74,9.2,12.74,176.97,89.46,89.77,89.77,0.0,0.0
58,201,23:20,1.28,113.39,9.14,12.7,176.97,89.46,89.77,89.77,0.0,0.0
58,201,23:30,1.22,110.58,9.1,12.7,176.97,89.46,89.77,89.77,0.0,0.0
58,201,23:40,1.42,111.82,9.1,12.7,176.97,89.46,89.77,89.77,0.0,0.0
58,201,23:50,1.34,115.33,9.0,12.65,176.97,89.46,89.77,89.77,0.0,0.0
58,202,00:00,1.13,134.25,8.9,12.7,176.97,89.46,89.77,89.77,0.0,0.0
58,202,00:10,1.19,152.27,8.67,12.68,176.97,89.46,89.77,89.77,0.0,0.0
58,202,00:20,1.33,83.46,8.51,12.58,176.97,89.46,89.77,89.77,0.0,0.0
58,202,00:30,1.57,-103.87,8.69,12.39,176.97,89.46,89.77,89.77,0.0,0.0
58,202,00:40,2.16,-66.53,8.65,12.26,176.97,89.46,89.77,89.77,0.0,0.0
58,202,00:50,2.49,-172.31,8.46,11.91,176.97,89.46,89.77,89.77,0.0,0.0
58,202,01:00,2.22,-28.61,8.45,11.81,176.97,89.46,89.77,89.77,0.0,0.0
58,202,01:10,1.93,155.61,8.18,11.8,176.97,89.46,89.77,89.77,0.0,0.0
58,202,01:20,1.86,134.14,8.23,11.78,176.97,89.46,89.77,89.77,0.0,0.0
58,202,01:30,1.85,91.49,8.37,11.86,176.97,89.46,89.77,89.77,0.0,0.0
58,202,01:40,2.46,175.7,8.17,11.73,176.97,89.46,89.77,89.77,0.0,0.0
58,202,01:50,2.33,173.85,8.0,11.54,176.97,89.46,89.77,89.77,0.0,0.0
58,202,02:00,1.93,173.6,7.84,11.47,176.97,89.46,89.77,89.77,0.0,0.0
58,202,02:10,2.13,170.85,7.52,11.27,176.97,89.46,89.77,89.77,0.0,0.0
58,202,02:20,1.92,173.42,7.63,11.26,176.97,89.46,89.77,89.77,0.0,0.0
58,202,02:30,1.82,172.5,7.6,11.2,176.97,89.46,89.77,89.77,0.0,0.0
58,202,02:40,1.62,173.54,7.6,11.14,176.97,89.46,89.77,89.77,0.0,0.0
58,202,02:50,1.94,174.25,7.6,11.18,176.97,89.46,89.77,89.77,0.0,0.0
58,202,03:00,2.22,163.56,7.64,11.18,176.97,89.46,89.77,89.77,0.0,0.0
58,202,03:10,3.03,159.22,7.67,11.04,194.89,89.46,89.77,89.77,0.0,0.0
58,202,03:20,3.1,22.83,7.69,11.05,331.3,61.32,61.44,61.44,-1.93,23.09
58,202,03:30,3.3,5.17,7.72,11.76,337.41,0.01,0.01,0.01,-46.94,154.98
58,202,03:40,3.37,5.18,7.94,13.04,337.6,0.01,0.01,0.01,-42.18,138.91
58,202,03:50,3.04,-1.24,8.25,13.76,347.96,1.58,1.58,1.58,-36.89,131.46
58,202,04:00,2.62,-2.22,8.54,14.33,347.97,0.01,0.01,0.01,-35.63,126.03
58,202,04:10,2.82,-5.02,8.8,14.84,347.97,0.01,0.01,0.01,-32.95,125.39
58,202,04:20,3.37,-8.23,8.95,15.19,346.81,0.01,0.01,0.01,-33.78,144.37
58,202,04:30,3.14,-0.57,9.25,15.62,337.45,0.01,0.01,0.01,-49.82,158.64
58,202,04:40,3.26,-0.17,9.49,16.0,337.45,0.01,0.01,0.01,-48.4,168.34
58,202,04:50,3.35,0.4,9.74,16.24,337.45,0.01,0.01,0.01,-49.85,173.28
58,202,05:00,3.37,0.38,9.9,16.55,337.45,0.01,0.01,0.01,-51.37,176.95
58,202,05:10,3.35,-4.85,9.94,16.67,337.45,0.01,0.01,0.01,-53.35,184.35
58,202,05:20,3.36,-3.58,10.01,16.9,337.45,0.01,0.01,0.01,-53.93,188.69
58,202,05:30,3.79,0.71,10.15,17.02,337.45,0.01,0.01,0.01,-68.61,227.92
58,202,05:40,4.59,5.78,10.3,16.9,337.45,0.01,0.01,0.01,-98.51,313.35
58,202,05:50,5.05,-1.52,10.31,16.66,347.82,0.35,0.35,0.35,-143.22,424.44
58,202,06:00,5.63,-4.02,9.74,16.82,348.07,4.34,4.34,4.34,-167.07,403.9
58,202,06:10,5.51,-3.62,9.56,17.06,348.07,3.88,3.88,3.88,-133.78,425.41
58,202,06:20,6.59,-1.13,8.64,15.49,348.09,0.86,0.86,0.86,-174.93,649.74
58,202,06:30,7.28,-3.75,7.5,13.85,348.1,0.04,0.04,0.04,-200.98,765.53
58,202,06:40,7.12,-3.54,7.09,13.8,348.1,0.04,0.04,0.04,-196.57,729.28
58,202,06:50,6.52,-5.03,6.89,13.76,348.1,0.04,0.04,0.04,-175.19,594.93
58,202,07:00,6.41,-4.33,6.73,13.58,348.1,0.04,0.04,0.04,-121.32,557.45
58,202,07:10,6.53,-3.18,6.67,13.5,348.1,0.04,0.04,0.04,-157.76,624.66
58,202,07:20,6.82,-4.78,6.56,13.5,348.1,0.04,0.04,0.04,-140.13,633.15
58,202,07:30,7.16,-5.29,6.49,13.45,348.1,0.04,0.04,0.04,-117.69,702.94
58,202,07:40,6.8,-6.45,6.4,13.45,348.1,0.04,0.04,0.04,-94.92,671.9
58,202,07:50,7.63,-6.51,6.4,13.37,348.1,0.04,0.04,0.04,-119.25,834.6
58,202,08:00,7.95,-5.4,6.47,13.43,348.1,0.04,0.04,0.04,-82.25,979.06
58,202,08:10,7.83,-5.3,6.44,13.57,348.1,3.06,3.06,3.06,-31.76,784.41
58,202,08:20,8.65,-5.96,6.4,13.6,348.1,5.84,5.84,5.84,14.63,769.06
58,202,08:30,9.33,-4.15,6.45,13.6,346.21,4.69,4.69,4.69,40.93,1021.7
58,202,08:40,8.85,0.08,6.27,13.75,344.31,2.23,2.23,2.23,100.37,1134.93
58,202,08:50,9.43,-4.79,6.17,13.86,348.18,2.43,2.43,2.43,171.17,1261.0
58,202,09:00,9.42,-0.03,6.2,14.03,342.59,0.96,0.96,0.96,171.66,1337.02
58,202,09:10,8.6,0.53,6.2,14.17,340.54,0.07,0.07,0.07,157.16,1247.45
58,202,09:20,7.13,-1.31,6.27,14.29,340.54,0.01,0.01,0.01,112.72,919.8
58,202,09:30,6.9,-3.72,6.4,14.31,338.88,0.01,0.04,0.04,111.54,819.73
58,202,09:40,7.48,-0.81,6.53,14.47,331.91,0.01,0.04,0.04,169.17,910.72
58,202,09:50,7.83,-3.5,6.6,14.55,331.91,0.01,0.04,0.04,156.05,927.22
58,202,10:00,6.49,-2.99,6.58,14.45,331.91,0.01,0.04,0.04,138.07,655.65
58,202,10:10,5.86,2.77,6.74,14.41,331.91,0.01,0.04,0.04,101.69,580.76
58,202,10:20,5.53,1.88,6.96,14.23,337.01,0.01,0.04,0.04,102.93,527.03
58,202,10:30,5.65,0.82,7.05,14.27,340.57,0.01,0.04,0.04,75.7,514.97
58,202,10:40,6.19,0.59,7.34,14.32,343.85,0.52,0.52,0.52,81.89,600.57
58,202,10:50,7.3,0.39,7.64,14.59,344.96,6.66,6.66,6.66,78.49,469.49
58,202,11:00,8.51,0.46,7.94,14.6,349.22,9.36,9.36,9.36,85.13,484.16
58,202,11:10,9.39,-0.45,8.1,14.54,349.22,9.96,9.96,9.96,88.59,575.09
58,202,11:20,8.93,-0.32,8.27,14.67,349.22,7.28,7.28,7.28,111.66,755.78
58,202,11:30,9.59,-1.13,8.47,14.95,357.4,7.17,7.17,7.17,136.48,846.03
58,202,11:40,9.56,-2.93,8.66,15.19,357.95,6.98,6.98,6.98,139.95,871.61
58,202,11:50,9.04,-1.13,8.82,15.43,350.59,6.02,6.02,6.02,99.17,905.64
58,202,12:00,8.72,-0.91,9.06,15.75,355.5,3.95,3.95,3.95,80.7,928.49
58,202,12:10,9.32,0.39,9.46,16.02,357.02,3.91,3.91,3.91,89.35,1138.47
58,202,12:20,9.31,-1.9,9.81,16.42,352.86,1.46,1.46,1.46,166.04,1344.76
58,202,12:30,9.35,1.83,10.1,16.87,352.88,0.51,0.51,0.51,152.76,1371.89
58,202,12:40,9.0,-0.97,10.4,17.35,359.47,0.41,0.41,0.41,143.76,1291.16
58,202,12:50,8.08,0.29,10.58,17.63,362.21,0.18,0.18,0.18,116.38,1060.72
58,202,13:00,8.65,1.06,10.82,17.85,357.28,1.6,1.6,1.6,109.98,1064.72
58,202,13:10,8.16,-0.81,11.03,18.01,355.01,2.1,2.1,2.1,67.06,968.06
58,202,13:20,8.55,-0.7,11.27,18.13,359.77,2.54,2.54,2.54,10.32,982.66
58,202,13:30,8.65,1.06,11.51,18.21,354.4,3.62,3.62,3.62,-62.97,938.28
58,202,13:40,8.2,-0.89,11.77,18.3,354.17,1.94,1.94,1.94,-24.04,974.47
58,202,13:50,7.89,-0.54,12.09,18.59,351.97,0.52,0.52,0.52,0.46,976.73
58,202,14:00,7.84,0.53,12.4,18.84,356.07,0.44,0.43,0.43,30.03,960.52
58,202,14:10,7.45,1.31,12.5,18.91,357.82,0.5,0.5,0.5,21.37,852.66
58,202,14:20,7.22,0.33,12.58,18.94,355.61,0.52,0.52,0.52,-1.99,773.56
58,202,14:30,7.14,1.27,12.54,18.76,359.92,0.42,0.42,0.42,-16.42,743.14
58,202,14:40,7.31,-1.38,12.69,18.87,365.61,0.32,0.33,0.33,-16.91,767.29
58,202,14:50,7.42,3.03,12.89,18.89,356.34,0.09,0.09,0.09,5.61,858.95
58,202,15:00,7.02,-0.05,13.03,18.99,363.8,0.87,0.87,0.87,-9.05,725.43
58,202,15:10,6.98,-1.48,13.15,19.06,361.31,1.48,1.48,1.48,-13.85,707.06
58,202,15:20,6.86,-0.59,13.3,19.17,356.0,1.25,1.25,1.25,-21.57,629.85
58,202,15:30,7.41,0.56,13.35,19.06,362.1,0.28,0.28,0.28,-33.38,758.08
58,202,15:40,6.89,0.7,13.43,19.01,356.97,0.14,0.14,0.14,-17.45,731.95
58,202,15:50,6.39,-0.59,13.58,19.18,366.41,0.21,0.21,0.21,-20.16,602.95
58,202,16:00,6.75,-3.36,13.6,19.2,369.19,0.42,0.42,0.42,-47.8,663.11
58,202,16:10,6.58,-2.34,13.6,19.08,364.81,0.87,0.87,0.87,-30.34,618.51
58,202,16:20,6.59,0.11,13.58,18.99,366.96,0.51,0.51,0.51,-11.42,608.6
58,202,16:30,7.14,-2.28,13.54,18.95,365.82,0.16,0.16,0.16,30.79,753.16
58,202,16:40,7.04,-1.02,13.51,18.91,365.32,0.05,0.05,0.05,61.92,740.82
58,202,16:50,6.68,1.06,13.5,18.9,367.66,0.03,0.03,0.03,66.78,706.63
58,202,17:00,6.44,-0.04,13.49,18.9,369.41,0.02,0.02,0.02,67.89,666.61
58,202,17:10,6.65,0.2,13.39,18.91,369.41,0.03,0.03,0.02,69.97,697.03
58,202,17:20,6.09,-1.1,13.24,18.75,369.43,0.02,0.02,0.02,59.9,577.1
58,202,17:30,6.22,-0.5,13.1,18.64,369.43,0.02,0.02,0.02,61.96,591.66
58,202,17:40,5.53,-2.43,12.98,18.38,369.43,0.02,0.02,0.02,37.43,483.37
58,202,17:50,5.98,-1.6,12.76,18.08,367.94,0.02,0.02,0.02,58.54,546.09
58,202,18:00,5.38,-1.08,12.49,17.8,363.69,0.02,0.02,0.02,56.47,427.26
58,202,18:10,5.36,4.83,12.13,17.47,360.81,0.02,0.02,0.02,46.92,424.74
58,202,18:20,5.42,3.14,11.77,17.09,360.81,0.02,0.02,0.02,69.51,455.42
58,202,18:30,6.12,0.83,11.49,16.9,360.81,0.03,0.03,0.03,112.89,647.41
58,202,18:40,5.89,2.17,11.28,16.9,360.81,0.04,0.04,0.04,107.63,626.3
58,202,18:50,5.17,3.43,11.06,16.77,360.81,0.05,0.05,0.06,65.3,474.7
58,202,19:00,6.29,1.26,10.84,16.6,360.81,0.47,0.47,0.47,98.86,707.29
58,202,19:10,8.08,-0.75,10.69,16.78,360.81,5.44,5.44,5.44,120.69,664.3
58,202,19:20,8.62,-1.08,10.47,16.77,360.81,8.32,8.32,8.32,96.9,521.07
58,202,19:30,8.34,-4.19,10.38,16.52,360.5,8.14,8.14,8.14,88.48,492.6
58,202,19:40,7.38,-0.79,10.14,16.22,352.21,6.28,6.28,6.28,103.75,558.74
58,202,19:50,8.88,-4.01,10.02,16.2,352.18,6.34,6.34,6.34,127.84,689.36
58,202,20:00,9.92,-3.54,10.15,16.22,352.18,8.07,8.07,8.07,123.17,714.18
58,202,20:10,10.54,-4.8,10.24,16.25,352.18,8.42,8.42,8.42,121.62,794.88
58,202,20:20,9.0,-4.02,10.16,16.28,346.59,4.49,4.49,4.49,153.26,921.77
58,202,20:30,6.89,1.21,9.91,16.2,337.42,0.34,0.34,0.34,125.83,847.73
58,202,20:40,6.7,2.23,9.68,16.2,335.81,0.02,0.02,0.02,107.12,835.07
58,202,20:50,7.67,-1.62,9.47,16.13,335.79,0.01,0.01,0.01,162.64,1009.51
58,202,21:00,7.81,-1.57,9.36,16.19,335.79,0.01,0.01,0.01,163.05,1084.3
58,202,21:10,8.43,-2.99,9.26,16.28,335.79,2.11,2.11,2.11,156.17,1061.79
58,202,21:20,9.7,-4.15,9.11,16.3,335.79,5.71,5.71,5.71,129.75,983.91
58,202,21:30,9.06,-1.77,9.08,16.21,335.79,5.07,5.07,5.07,153.65,1003.37
58,202,21:40,10.11,-2.02,8.99,16.2,335.79,6.31,6.31,6.31,135.34,1000.56
58,202,21:50,10.37,-1.62,9.0,16.2,335.79,8.32,8.32,8.32,101.52,826.74
58,202,22:00,10.8,-3.63,8.89,16.07,335.79,7.81,7.81,7.81,117.06,952.97
58,202,22:10,10.25,-5.53,8.68,15.89,335.79,6.81,6.81,6.81,127.79,948.58
58,202,22:20,10.36,-5.96,8.5,15.8,335.02,6.8,6.8,6.8,129.43,1008.86
58,202,22:30,9.87,-1.03,8.35,15.73,328.1,5.79,5.79,5.79,140.07,1165.96
58,202,22:40,10.17,-1.64,8.22,15.81,328.1,5.55,5.55,5.55,139.18,1281.3
58,202,22:50,10.53,2.99,8.29,15.98,328.1,6.49,6.49,6.49,116.63,1220.1
58,202,23:00,11.0,4.72,8.26,16.12,328.08,7.02,7.02,7.02,114.97,1199.67
58,202,23:10,11.21,4.96,8.28,16.16,328.08,7.73,7.73,7.73,119.35,1153.34
58,202,23:20,11.62,0.35,8.32,16.16,333.78,7.53,7.53,7.53,146.68,1210.99
58,202,23:30,11.17,-2.67,8.29,16.12,335.79,7.06,7.06,7.06,124.52,1188.17
58,202,23:40,9.33,1.64,8.08,16.1,335.79,5.98,5.98,5.98,110.72,1150.57
